"realIP","FULLURL","key01","TITLE"
"2955053173","http://www.lawtime.cn/ask/question_10336133.html","工伤鉴定,基本工资","工伤鉴定为九级.基本工资1300.可以得到多少赔偿?工伤鉴定为九级.基本工资1300.可以得到多少赔偿?"
"2955053173","http://www.lawtime.cn/ask/question_10336025.html","家庭暴力,纠纷","家庭暴力纠纷单亲母亲独自抚养一子一女，女儿二十二岁，儿子三十三岁。儿子患有严重的精神狂躁症，曾经接受过医院治疗，但效果不大，多年来对家中成员索要钱财并施以暴力，脾气暴躁，曾经多次犯罪，报复心理强，对社会和家人构成了严重的安全威胁。报警无果，属于家庭纠纷，只是现场调解，但过后又继续类似的恶循环。求有效的解决方法！"
"2604963854","http://www.lawtime.cn/ask/question_10207723.html","法律,房子","免费法律咨询我的房子老被楼上的漏水该怎么办？我的房子老是被楼上的漏水下来该怎么起诉费用多少？"
"1470078478","http://www.lawtime.cn/ask/question_10238687.html","父母,房子","分户问题有人解答么家住农村，家里6人，父母，弟弟，我老婆和我儿子。我想分户，没有自己的房子，可以么"
"5935886","http://www.lawtime.cn/ask/question_10035423.html","法院","法院会判离吗男方有冠心病，高血压3级等多种病，女方要离婚，法院会判离吗？"
"92830990","http://www.lawtime.cn/ask/question_10283794.html","抚恤金,丧葬费","民政部最新优抚文件保定水利局会计退休病死抚恤金是几个月的丧葬费是多少"
"92830990","http://www.lawtime.cn/ask/question_10283794.html","抚恤金,丧葬费","民政部最新优抚文件保定水利局会计退休病死抚恤金是几个月的丧葬费是多少"
"3270466160","http://www.lawtime.cn/ask/question_10288379.html","孕妇,公有","你好，我是一位孕妇，在家待产，预产期是4月底，老公一直在广州上班，请问这种情况下，老公有多少天陪产假你好，我是一位孕妇，在家待产，预产期是4月底，老公一直在广州上班，请问这种情况下，老公有多少天陪产假"
"92830990","http://www.lawtime.cn/ask/question_10283794.html","抚恤金,丧葬费","民政部最新优抚文件保定水利局会计退休病死抚恤金是几个月的丧葬费是多少"
"92830990","http://www.lawtime.cn/ask/question_10284622.html","打架,报警","持刀打架报警怎么办喝酒发生口角打架，对方先动手，我方被打倒在地拿刀伤到对方，报警了，对方受伤不严重，我方构成轻伤，我方会有什么法律责任吗"
"2832570126","http://www.lawtime.cn/ask/question_10289625.html","民事纠纷,经济纠纷","借据有效吗，是属民事纠纷，还是属经济纠纷？XXX今借到XXX人民币（）万元，现商定从2015年1月起每月偿还（）元，直至全部还清。当月该还当月清，若有实际情况拖欠不得超过一个月，须在下月补上。若违约，余下的全部借款要一次性付清，并要支付（）万元违约金。每逢春节当月要无偿多支付（）元，不计入借款；每逢中秋节当月要无偿多支付（）元，不计入借款。"
"2832570126","http://www.lawtime.cn/ask/question_10289314.html","非法,车辆","买卖非法车辆把网上买来的无牌证车辆转手卖会怎样"
"4219544891","http://www.lawtime.cn/ask/question_10285717.html","共同财产,离婚","离婚后和前夫共同出钱买了房子，房子写了他的名字，复婚后加上了我的名字，这算不算共同财产离婚后和前夫共同出钱买了房子，房子写了他的名字，复婚后加上了我的名字，这算不算共同财产"
"3151337230","http://www.lawtime.cn/ask/question_10289143.html","法定监护人,抚养小孩","法定监护人是男方，如果男方不抚养小孩，我是否可以拒绝其探视法定监护人是男方，如果男方不抚养小孩，我是否可以拒绝其探视"
"3841730875","http://www.lawtime.cn/ask/question_10227985.html","判决书","如何取得他人的判决书现要起诉的债务人已因其他案件坐牢，法院要求提供判其坐牢的刑事判决书，如何取得呢？"
"260341006","http://www.lawtime.cn/ask/question_10228038.html","房子","老祖房子怎么样想办法要回来您好，我家爷爷那一代市里有几间老房子，当时碰到斗地主，就把房子，分出去了，到现在还没有要回来，我奶奶当时的房产证，什么资料都没有了。请问律师有没有什么办法要回来"
"3627815950","http://www.lawtime.cn/ask/question_9961397.html","汽车,公证","深圳汽车公证后什么时候可以上牌深圳汽车公证后什么时候可以上牌"
"3883975800","http://www.lawtime.cn/ask/question_9952310.html","汽车,公证","深圳汽车公证后多久可以上牌深圳汽车公证后多久可以上牌"
"482631280","http://www.lawtime.cn/ask/question_10286047.html","危房改造,补贴","2015的危房改造补贴是多少？2015的广东罗定农村危房改造补贴是多少？"
"1841585776","http://www.lawtime.cn/ask/question_10285717.html","共同财产,离婚","离婚后和前夫共同出钱买了房子，房子写了他的名字，复婚后加上了我的名字，这算不算共同财产离婚后和前夫共同出钱买了房子，房子写了他的名字，复婚后加上了我的名字，这算不算共同财产"
"1841585776","http://www.lawtime.cn/ask/question_10285635.html","退休金,职工","职工社保退休怎么拿退休金广州企业职工缴交十五年社保，户口是外地的，退休后养老金怎么领？"
"1568185102","http://www.lawtime.cn/ask/question_10031833.html","公证","深圳限牌公证结果怎样可以查询深圳限牌公证结果怎样可以查询"
"1568185102","http://www.lawtime.cn/ask/question_10031833.html","公证","深圳限牌公证结果怎样可以查询深圳限牌公证结果怎样可以查询"
"3822222094","http://www.lawtime.cn/ask/question_10241842.html","吸毒,拘留","第一次吸毒拘留12天没有发送社区戒毒3年的通知会少哪些麻烦第一次吸毒拘留12天没有发送社区戒毒3年的通知会少哪些麻烦"
"3151337230","http://www.lawtime.cn/ask/question_10288573.html","打结婚证,订婚","订婚了，已经交了聘金，未打结婚证，同居6个月以上订婚了，已经交了聘金，未打结婚证，同居6个月以上"
"3151337230","http://www.lawtime.cn/ask/question_10288379.html","孕妇,公有","你好，我是一位孕妇，在家待产，预产期是4月底，老公一直在广州上班，请问这种情况下，老公有多少天陪产假你好，我是一位孕妇，在家待产，预产期是4月底，老公一直在广州上班，请问这种情况下，老公有多少天陪产假"
"3371129456","http://www.lawtime.cn/ask/question_10194358.html","起诉离婚,单方","男方单方面起诉离婚一审女方不出庭法院会判吗？男方单方面起诉离婚，女方不出庭法院会如何判？如果判了，法院会告知女方吗？"
"3812410744","http://www.lawtime.cn/ask/question_10210389.html","承担责任,承担责任","你好.....我想咨询一下、上班送货期间骑车撞到人应该自己承担责任还是老板承担责任"
"2609113527","http://www.lawtime.cn/ask/question_10182082.html","离婚,孩子","离婚了。女儿给男方？男方有用孩子？我能把女儿要过来吗离婚了。女儿给男方？男方有用孩子？我能把女儿要过来吗"
"2516324878","http://www.lawtime.cn/ask/question_10246715.html","离婚,房屋","离婚后房屋分割我们在结婚后借款来按揭了一套商品房，离婚时协议卖房后还债后平分，但未注明卖房前房贷款如何出，现在房价降低了，我们就现在房屋的售价得不到统一，对方要按高峰期的价格来卖，因此对方现在不同意我按现市价来卖。我现在想要求对方支付离婚后一半的房贷款或是在房屋卖出后对方不能享受平分的权利（房贷款一直都是由我个人支付，过程中我也要求对方出其应承担部分，但对方不同意立即支付只同意在售房款中扣除），且同意对房屋进行按市价来售卖，另就协议中所说的共同承担的娃娃的学费给予支付，且和生活费一起在每月的10日以前支付，不能随其意的想哪天给付就哪天给付，或是在卖房后先扣除对方一定时间的生活费和教育费，因为对方在给付生活费的过程中有少给和从没支付过教育费的情况。协议书上写明娃娃跟我，她付一半教育费和生活费。"
"1841585776","http://www.lawtime.cn/ask/question_10285083.html","失踪,分红","人失踪几年,还可以分红吗失踪人口在村的股份分红还可以继续领取吗"
"2405077774","http://www.lawtime.cn/ask/question_10035965.html","律师","24小时律师在线解答原本A和B公司同地签了合作协议，两间公司突然闹矛盾，A公司把门锁上了，我是B方的员工，经过和两边协商都开不了门，我记着拿回自己私人物品。叫人把门撬开了，后来保安也来登记身份证了，我犯法吗？需要怎么办？"
"1243119374","http://www.lawtime.cn/ask/question_10000165.html","汽车,公证","深圳汽车公证什么时候出结果深圳汽车公证什么时候出结果"
"491929146","http://www.lawtime.cn/ask/question_10039377.html","分居,离婚","因为感情不和请问我和老公分居三年了，现在想离婚怎么解决好"
"2955053173","http://www.lawtime.cn/ask/question_10336025.html","家庭暴力,纠纷","家庭暴力纠纷单亲母亲独自抚养一子一女，女儿二十二岁，儿子三十三岁。儿子患有严重的精神狂躁症，曾经接受过医院治疗，但效果不大，多年来对家中成员索要钱财并施以暴力，脾气暴躁，曾经多次犯罪，报复心理强，对社会和家人构成了严重的安全威胁。报警无果，属于家庭纠纷，只是现场调解，但过后又继续类似的恶循环。求有效的解决方法！"
"2955053173","http://www.lawtime.cn/ask/question_10335981.html","民政局,离婚","民政局离婚咨询请问她家是广东的我家是河南的我可以去她那里办离婚吗"
"2955053173","http://www.lawtime.cn/ask/question_10335496.html","精神病,财产","父亲去世，母亲精神病，财产分配问题您好！我父亲去世，没有遗嘱，母亲精神病，我是儿子，还有两个姐姐。房子面临拆迁，请问财产如何分配，母亲那部分的财产如何处理？"
"2955053173","http://www.lawtime.cn/ask/question_10337125.html","同居,证据","你好，老婆和别人同居，我抓不到证据，现在要和我离婚，我可以起诉吗你好，老婆和别人同居，我抓不到证据，现在要和我离婚，我可以起诉吗"
"4142628622","http://www.lawtime.cn/ask/question_10336481.html","离婚,财产","我们两方都想离婚。可原因是她不能走动。这个问题怎么解决。没有任何财产，她也同意签字我们两方都想离婚。可原因是她不能走动。这个问题怎么解决。没有任何财产，她也同意签字"
"4142628622","http://www.lawtime.cn/ask/question_10336868.html","不动产,处理","不动产怎样处理？原合同规定合同到期地上不动产归乙方，但现在未到期遇到征收，不动产怎样处理？"
"4142628622","http://www.lawtime.cn/ask/question_10336179.html","重婚","有没有构成重婚和老公闹离婚已十几年了却未能离掉，之前因幼稚赌气和一男的生下一个男孩之后回家了，谁知那男的偷偷留下我家的地址找上门来了，我老公也知道了此事，但还是不肯离婚，我们婚姻早已破裂，到如今还是离不了，我应该怎么办，祈求帮助"
"2189106446","http://www.lawtime.cn/ask/question_10266589.html","犯法","打伤人他犯法了吗，而且还拿枪拿刀还一大帮人一起拿枪那刀上门打伤人犯法吗"
"2189106446","http://www.lawtime.cn/ask/question_10263375.html","抚养费,离婚","前女友生了我的女儿四年前，我的前女友一声不吭离开我，现在离婚回来找我说生了个女儿是我的，要我解决，她前夫觉得小孩不像他就去鉴定，才发现小孩不是他的，就离婚了，现在来找我，可我也不能接受她们，当初前女友背着我和其他男人一起，连自己生的孩子是谁的都不知道，而我现在也有个要好的女朋友了，她说不接受小孩留下，可以一次性给抚养费，每个月500，十八年，我工作不稳定，也没有房产，她现在还不同意，带着小孩去我母亲家里，如果她也不想养这小孩，去法院的话会判给谁？"
"1391105038","http://www.lawtime.cn/ask/question_10227985.html","判决书","如何取得他人的判决书现要起诉的债务人已因其他案件坐牢，法院要求提供判其坐牢的刑事判决书，如何取得呢？"
"1391105038","http://www.lawtime.cn/ask/question_10227985.html","判决书","如何取得他人的判决书现要起诉的债务人已因其他案件坐牢，法院要求提供判其坐牢的刑事判决书，如何取得呢？"
"302246583","http://www.lawtime.cn/ask/question_10072727.html","办结婚证,手续","办结婚证需要什么手续和资料女方是外地人到男方常住户口所在地结婚，女方不带户口本带离婚证和身份证能办理结婚手续吗"
"2609113527","http://www.lawtime.cn/ask/question_10297590.html","离婚","想要离婚，老公不同意怎么办？想要离婚，老公不同意怎么办？"
"2609113527","http://www.lawtime.cn/ask/question_10297590.html","离婚","想要离婚，老公不同意怎么办？想要离婚，老公不同意怎么办？"
"2609113527","http://www.lawtime.cn/ask/question_10297590.html","离婚","想要离婚，老公不同意怎么办？想要离婚，老公不同意怎么办？"
"2609113527","http://www.lawtime.cn/ask/question_10297590.html","离婚","想要离婚，老公不同意怎么办？想要离婚，老公不同意怎么办？"
"2609113527","http://www.lawtime.cn/ask/question_10297590.html","离婚","想要离婚，老公不同意怎么办？想要离婚，老公不同意怎么办？"
"1376819726","http://www.lawtime.cn/ask/question_10105444.html","汽车,公证","深圳市小汽车公证结果查询深圳市***电子有限公司所购的小汽车，在1月5日递交的资料，不知结果如何"
"3812410744","http://www.lawtime.cn/ask/question_10149304.html","起诉离婚","想起诉离婚，我这样的情况会怎样判？我想起诉离婚详细内容：你好。我想咨询一下起诉离婚的事情，麻烦你帮我解答一下。我和我老婆是一零年認識的，一三年初結婚。现在有女儿三岁半，儿子三个月。我家里情况是这样的:老房子几年前垮了，我现在住在二哥屋里，和我妈一起。我哥在镇上住。因为一直都是和父母一起住。所以也没自办家具类的，一辆女士摩托车，是她前年买的，另外沒置办什么。我前两年因为爸爸肺癌去世，治病和安葬欠了三万多块钱，现在还有两万多点沒还。我想离婚主要是因为她越来越不像话，她像个神經病一样，我出门在外，总以为我到哪都有女人，回家就抢手机，查号码，看聊天记录，甚至打电话给我朋友，辱骂人家，把我十多年前和朋友的照片都偷偷的不知道怎么处理了，现在我朋友都不怎么和我联系了。這些我都忍了，但现在她在家越来越嚣张，对娘都是凶巴巴恶狠狠的，指手画脚，没一句好话，这几年我和亲戚邻居们都在耐心的教她，想要她学好，可每次都是谁说她就和谁翻脸，包括对我都是。现在家里每天都是鸡飞狗跳，没一天安宁日子。来我家五年，年年过年时吵架，哭哭啼啼，第一次回家过年，年三十晚上突然因为一点微乎其微的小事就吵闹一晚上，从此我大哥二哥再也不在家过年。一家人从此没开心在一起过。此后几年过年也一样吵架，全家人对她烦透了。到我家五年，所有知道她的人没一个不讨厌她，这绝不夸张，包括所有亲戚朋友邻居。就连我女儿从六个月被她扔下出走到九个多月后回来，孩子就不要她了，到现在孩子看见她就怕，总是被她吓得战战兢兢的。但又不敢违背她，怕挨打。我想起孩子就心疼，但为了生活又不得不离开她外出打工。今年她比以前更嚣张跋扈了，我现在忍无可忍了，只想离婚。她说离婚就要我赔她几万块钱，第一我现在没钱，第二就凭她这样我也不想给她多少钱。如果起诉离婚，我这样的情况会怎样判？孩子我都想要，第一因为我年龄大了，家里条件也差，再婚可能比较难，第二她性格乖张，喜怒无常，会影响孩子的性格，孩子跟她肯定不会快乐成长。而且她将来肯定会再嫁，带着孩子过去，就她自己都不招人疼，人家更不会对孩子好了。所以无论如何我都不能把孩子给她。如果这样我在法律上会赔她钱吗？如果要，那大概要多少？我现在比较急，希望您能抽空尽快回复我。非常感谢"
"4142628622","http://www.lawtime.cn/ask/question_10333400.html","离婚协议","我想写离婚协议老公不管家。整天在外面玩，欠了很多钱，孩子3个都在上学，压力太大，我想离婚"
"3057676138","http://www.lawtime.cn/ask/question_10275477.html","支付,申诉","支付宝账户被申诉因你的账户被申诉占用他人信息，且对方已提供有效身份证明，你的实名认证已被取消，无法再进行认证。若申诉是你本人操作，可以登录你申诉成功的账户关联认证本账户。出现这样的消息，但不是我申诉的，怎么办"
"3822222094","http://www.lawtime.cn/ask/question_10241842.html","吸毒,拘留","第一次吸毒拘留12天没有发送社区戒毒3年的通知会少哪些麻烦第一次吸毒拘留12天没有发送社区戒毒3年的通知会少哪些麻烦"
"3287243376","http://www.lawtime.cn/ask/question_10272254.html","补贴","广州01年的帕沙特报废有补贴吗广州01年的帕沙特报废有补贴吗"
"3287243376","http://www.lawtime.cn/ask/question_10272254.html","补贴","广州01年的帕沙特报废有补贴吗广州01年的帕沙特报废有补贴吗"
"3647699470","http://www.lawtime.cn/ask/question_10171438.html","孩子,户口","孩子户口可以随迁吗？我们是再婚要了属于我俩的孩子，之前双方都有子女判给对方了，我俩的孩子是否能上北京户口，我在老家交了罚款给孩子上上户口了，现在我到岁数了户口可以随爱人进北京了，孩子能进吗，谢谢"
"3615726094","http://www.lawtime.cn/ask/question_10176095.html","未婚,父母","农村分户咨询年满40岁未婚能否与父母分户"
"2516324878","http://www.lawtime.cn/ask/question_10252099.html","离婚,处理","涉台离婚处理办法大陆女子与台湾男子结婚时，先在内地民政局登记结婚，其后两人一同前往台湾办理结婚登记，目前两人共4本结婚证件。我想咨询一下，如果双方因感情破裂离婚，女方不要求男方财产，不涉及子女抚养权，是否能在内地民政局办理离婚手续，如在内地办理离婚手续，是否还需要一同前往台湾办理离婚手续。如果只在内地办理离婚，将来再婚是否有障碍？"
"518198490","http://www.lawtime.cn/ask/question_10031293.html","支付","转入支付宝的钱不见了怎么查询我买了一件衣服，因有质量问题就退了，卖家把货款退回银行卡，我收到了。我说运费呢，卖家问我支付宝账号，我就说了手机号和邮箱账号，他就把运费15元转到我的支付宝了，可是支付宝上显示0元。"
"2516324878","http://www.lawtime.cn/ask/question_10252099.html","离婚,处理","涉台离婚处理办法大陆女子与台湾男子结婚时，先在内地民政局登记结婚，其后两人一同前往台湾办理结婚登记，目前两人共4本结婚证件。我想咨询一下，如果双方因感情破裂离婚，女方不要求男方财产，不涉及子女抚养权，是否能在内地民政局办理离婚手续，如在内地办理离婚手续，是否还需要一同前往台湾办理离婚手续。如果只在内地办理离婚，将来再婚是否有障碍？"
"2516324878","http://www.lawtime.cn/ask/question_10252099.html","离婚,处理","涉台离婚处理办法大陆女子与台湾男子结婚时，先在内地民政局登记结婚，其后两人一同前往台湾办理结婚登记，目前两人共4本结婚证件。我想咨询一下，如果双方因感情破裂离婚，女方不要求男方财产，不涉及子女抚养权，是否能在内地民政局办理离婚手续，如在内地办理离婚手续，是否还需要一同前往台湾办理离婚手续。如果只在内地办理离婚，将来再婚是否有障碍？"
"3320321652","http://www.lawtime.cn/ask/question_10220697.html","消费","2014广州城镇居民(农村居民)人均年消费性支出2014广州城镇居民(农村居民)人均年消费性支出"
"846993166","http://www.lawtime.cn/ask/question_10086510.html","二胎准生证","高州市二胎准生证符合二胎政策，现已怀孕，还能办理准生证吗？广东省茂名高州市农村户口，要去哪里妇检？"
"303190648","http://www.lawtime.cn/ask/question_10025920.html","结婚证","2015年2月14日能不能拿结婚证2015年2月14日能不能拿结婚证"
"2956222077","http://www.lawtime.cn/ask/question_10211886.html","户口,孩子","家人不给户口本孩子上不了户口如果起诉能赢吗父亲去世，户口本在大哥手里，我要给孩子上户口，他就是不给（现在在打遗产继承的官司），上法院能告赢吗"
"1264860730","http://www.lawtime.cn/ask/question_9994564.html","领结婚证,户口","外地户口领结婚证我和我老公都是外地人，户口在一个本上。请问可以再西安领取结婚证吗？"
"885037582","http://www.lawtime.cn/ask/question_10105444.html","汽车,公证","深圳市小汽车公证结果查询深圳市***电子有限公司所购的小汽车，在1月5日递交的资料，不知结果如何"
"1151636238","http://www.lawtime.cn/ask/question_10227875.html","上户口,孩子","孩子2岁多上户口的问题我女朋友之前生育过一个孩子，没办理结婚证书，他们分开啦，现在孩子2岁多啦。要怎么做才能给她的孩子上户口呢。孩子一直在我女朋友之前的男朋友那边抚养生活，那边的生活条件也不太好，他之前的男朋友那边也死死的要着孩子，想接过来的话又要怎么做呢，谢谢"
"3812410744","http://www.lawtime.cn/ask/question_10245756.html","拖欠民工工资","你好拖欠民工工资咋办我在石家庄货运中心上班，建中物流257号，装卸工原因腰疼干不了活。跟老板要工资不给怎么办没合同"
"2059373019","http://www.lawtime.cn/ask/question_10050504.html","离婚,孩子","离婚争孩子和房子女方诉讼要两孩子，还要用楼房做为孩子的抚养费。男方没有住处，没有孩子该怎么解决"
"3391576244","http://www.lawtime.cn/ask/question_10221836.html","夫妻共同财产,个人财产","夫妻共同财产还是个人财产原告称被告于2012年12月与原告分居失踪半年，婚后无子女，无共同财产。在没有通知我的情况下判决了。但实际上原告与被告一直在一起，2014年5月回家探亲到2015年一直保持联系并多次回家探望，原告在2013年10月份首付一套房子，是自己一个人签名，被告不推翻上诉证词的情况下，房子是夫妻共同财产还是个人财产？"
"773571960","http://www.lawtime.cn/ask/question_10115131.html","车辆,公证","你好，请问深圳车辆公证后多久能上牌你好，请问深圳车辆公证后多久能上牌"
"2955053173","http://www.lawtime.cn/ask/question_10337476.html","假货,消费","我在光孝寺附近买蜜蜡，回家后发现是假货，没有购物小票之类的，在店里刷卡消费，怎么投诉，能维权吗？我在光孝寺附近买蜜蜡，回家后发现是假货，没有购物小票之类的，在店里刷卡消费，怎么投诉，能维权吗？"
"1093781290","http://www.lawtime.cn/ask/question_10203921.html","监狱,探监","你好，请问监狱探监员过年会放假吗？过年前10天左右可以探监吗？你好，请问监狱探监员过年会放假吗？过年前10天左右可以探监吗？"
"1581647476","http://www.lawtime.cn/ask/question_10050178.html","计划生育","计划生育问题一个女的南海人，09年单亲在香港生了一个儿子，儿子是香港户口。过了三年和一个香港男人结婚，在香港生了个儿子，也是香港户口，这个是他们的儿子，请问这算超生吗？（单亲再结婚可以生小孩？）"
"1614125838","http://www.lawtime.cn/ask/question_10031833.html","公证","深圳限牌公证结果怎样可以查询深圳限牌公证结果怎样可以查询"
"4056487130","http://www.lawtime.cn/ask/question_9987539.html","户籍","在乐昌市办理户籍迁出需要本人去吗？？在乐昌市办理户籍迁出需要本人去吗？"
"3557828923","http://www.lawtime.cn/ask/question_10157057.html","被骗钱,报警","在淘宝网被骗钱了，报警了，想知道进展如何。在淘宝网被骗钱了，报警了，想知道进展如何。"
"2609113527","http://www.lawtime.cn/ask/question_10297590.html","离婚","想要离婚，老公不同意怎么办？想要离婚，老公不同意怎么办？"
"2516324878","http://www.lawtime.cn/ask/question_10239104.html","婚前财产咨询","婚前财产咨询如果婚前财产为现金，对方以书面形式写下了字据，是否有法律效应，是否真属于婚前财产"
"565882748","http://www.lawtime.cn/ask/question_10055453.html","离婚证照片","2015离婚证照片要几寸什么颜色的2015离婚证照片要几寸什么颜色的"
"3640623479","http://www.lawtime.cn/ask/question_10239383.html","孩子的监护权,财产分割","财产分割和孩子的监护权男方承诺给女方13万，怎样才能一次性拿清，女方不要孩子的监护权，也不给抚养费，拥有探视权，男方承诺的，如果以后男方阻扰女方探视，将如何要回孩子的监护权"
"3640623479","http://www.lawtime.cn/ask/question_10239350.html","离婚协议,离婚","没离婚写的离婚协议有效吗没离婚写的离婚协议有效吗"
"754717198","http://www.lawtime.cn/ask/question_10240127.html","协议离婚,法律","老婆在国外想协议离婚，法律上有什么规定？老婆13年去了美国，现在想和我协议离婚，并委托她在法院的一个同学办理，她是非法滞留在美国的，不能亲自回来，且还有债权债务未还清，她自己己经拟好离婚协议，上面说没有债权债务，我该怎么办？"
"3093370484","http://www.lawtime.cn/ask/question_10043367.html","身份证","身份证换证办理中，旧的收回去了，现在急用可以拿回来吗？身份证换证办理中，旧证交上去，现在有急事要用，还可以拿回来用吗？"
"2066213047","http://www.lawtime.cn/ask/question_10097653.html","异地","深圳限牌前异地购车如何上牌深圳限牌前异地购车，有定车协议、有定金单，有银行承认盖章对帐单记录、有联通和移动承认盖章的通话记录，有异地购车活动现场照以及现在录音、有与业务员的短信记录和电话录音，能上深圳牌吗！"
"4243160846","http://www.lawtime.cn/ask/question_10294323.html","离婚","我想跟他离婚因为感情破例我想离婚但是他不同意，我现在想要自动离婚，要怎样做"
"4243160846","http://www.lawtime.cn/ask/question_10294285.html","结婚,移民","内地结婚后移民香港离婚怎办您好律师。内地结婚后，双方户口迁到香港。离婚管辖归哪里？另外，男方有婚外情，在大陆有房产，这方面如何处理。"
"3640623479","http://www.lawtime.cn/ask/question_10234915.html","房产证,离婚","离婚时能不能把婚后拆迁置换的一套新房子在办新房产证时登记在6周岁的儿子的名下？夫妻离婚时能不能把婚后拆迁置换的一套新房子在办新房产证时登记在6周岁的儿子的名下（是女方要求把房子产权登记在儿子名下）？离婚后要跟儿子住的女方又有无可能把房子的产权又过户到她的名下？那男方岂不是连一半的房产都分不到。"
"3640623479","http://www.lawtime.cn/ask/question_10234577.html","交通事故赔偿","交通事故赔偿吴工费一天多少钱"
"1470078478","http://www.lawtime.cn/ask/question_10239625.html","结婚,户口","外地女方和上海男方结婚满10年，女方户口回上海需要哪些手续男方未生育过，女方再婚前已生育一个子女，婚后生育一子"
"2471990030","http://www.lawtime.cn/ask/question_10045389.html","婚后,外遇","婚后外遇问题婚后与他人有性关系，导致离婚，财产应该如何分配"
"3640623479","http://www.lawtime.cn/ask/question_10232970.html","没有结婚证,抚养费","没有结婚证但是有了孩子，她提出分手，现在她没有钱拿抚养费该怎么办没有结婚证但是有了孩子，她提出分手，现在她没有钱拿抚养费该怎么办"
"3640623479","http://www.lawtime.cn/ask/question_10232885.html","赌博,判刑","赌博二次被抓会判刑吗赌博二次被抓会判刑吗"
"3640623479","http://www.lawtime.cn/ask/question_10232617.html","结婚证,结婚证","帮忙解决下了女方为男方生了小孩没结婚证的，现在女方跟另外一个男方领了结婚证。属于违法吗.女方跟男方已经分开了，"
"3946349175","http://www.lawtime.cn/ask/question_10023038.html","独生子女证,合法二胎","男人如何享有看护假你好：男士享受看护假时一定要有独生子女证吗？生合法二胎男士能否享受看护假呢"
"2217601719","http://www.lawtime.cn/ask/question_10081418.html","结婚,婚后","在美国结婚后再到中国结婚，算重婚吗？在美国结婚后再到中国结婚，算重婚吗？"
"3391576244","http://www.lawtime.cn/ask/question_10221836.html","夫妻共同财产,个人财产","夫妻共同财产还是个人财产原告称被告于2012年12月与原告分居失踪半年，婚后无子女，无共同财产。在没有通知我的情况下判决了。但实际上原告与被告一直在一起，2014年5月回家探亲到2015年一直保持联系并多次回家探望，原告在2013年10月份首付一套房子，是自己一个人签名，被告不推翻上诉证词的情况下，房子是夫妻共同财产还是个人财产？"
"92830990","http://www.lawtime.cn/ask/question_10283274.html","物业","物业比较霸道不交物业费，物业有没有权利不给电"
"92830990","http://www.lawtime.cn/ask/question_10283274.html","物业","物业比较霸道不交物业费，物业有没有权利不给电"
"92830990","http://www.lawtime.cn/ask/question_10283337.html","国家,规定","2015国家规定国三和国四的牵引头车分别几年报废?2015国家规定国三和国四的牵引头车分别几年报废?"
"92830990","http://www.lawtime.cn/ask/question_10283337.html","国家,规定","2015国家规定国三和国四的牵引头车分别几年报废?2015国家规定国三和国四的牵引头车分别几年报废?"
"67080462","http://www.lawtime.cn/ask/question_10216697.html","吸毒,离婚","老公吸毒我要提出离婚老公吸毒现已在强制戒毒，我提出离婚同不同意，我该怎么办"
"3693669047","http://www.lawtime.cn/ask/question_10008940.html","汽车,公证","深圳小汽车公证通过后多久能上牌我是1月5号登记的小汽车公证什么时候知道通过，多久可以上牌"
"3033164913","http://www.lawtime.cn/ask/question_9947779.html","独立核算,独立核算","独立核算的分公司和非独立核算的分公司缴税有什么区别针对同城不同区的情况，独立核算的分公司和非独立核算的分公司缴税区别是什么"
"482234744","http://www.lawtime.cn/ask/question_10329428.html","离婚,房子","一方带异性回家离婚时房子归子女，离婚后一方带异性回家住。应如何处理"
"482234744","http://www.lawtime.cn/ask/question_10329428.html","离婚,房子","一方带异性回家离婚时房子归子女，离婚后一方带异性回家住。应如何处理"
"2265217294","http://www.lawtime.cn/ask/question_10048860.html","商品房,验收","商品房竣工综合验收合格证到什么部门去查验需要查验开发商出具的综合验收合格证的真伪，麻烦了，谢谢。"
"2955053173","http://www.lawtime.cn/ask/question_10334703.html","协议离婚,离婚","你好我是2011年12月同老公去办理离婚的，是双方为了建房屋去协议离婚的，离婚的时候没有说什么条件，都是为了家的大前提开心去离的，我们离的时候问过两年后就可以复婚，但我觉得我老公对我的爱好像你好我是2011年12月同老公去办理离婚的，是双方为了建房屋去协议离婚的，离婚的时候没有说什么条件，都是为了家的大前提开心去离的，我们离的时候问过两年后就可以复婚，但我觉得我老公对我的爱好像没问题，就一直没去复婚，到了2014年12月他外面有了女人，他说子女都给我，但因为离婚去建的屋以后他和我没人一半，租金一万四也是没人一半，你说这样合理吗？他一个人就有一半，我要养子女也一半，还有他的父母也是跟我一起住。屋是大家工作的辛苦钱建的，他现在有了收入就去跟别人享受，这合理吗？"
"2955053173","http://www.lawtime.cn/ask/question_10334409.html","盗窃刑事拘留,通知书","一般涉嫌盗窃刑事拘留一个月收到逮捕通知书可以送衣服去看守所吗一般涉嫌盗窃刑事拘留一个月收到逮捕通知书可以送衣服去看守所吗"
"2727872183","http://www.lawtime.cn/ask/question_10161072.html","事故,免责","酒店事故免责协议酒店摔伤赔付后的免责协议怎么写"
"3330224055","http://www.lawtime.cn/ask/question_9963943.html","汽车,车牌","限购后深圳市汽车可否与车牌一起过户吗？限购后深圳市汽车可否与车牌一起过户吗？"
